"city departure","city arrival","number passengers 1990","number passengers 1995","number passengers 2000","number passengers 2005","number passengers 2010"
"Prague,Czech Republic","New York,NY",0,31942,0,55147,55607
"Prague,Czech Republic","Chicago,IL",0,12577,0,0,0
"Panama City,Panama","Mission/McAllen/Edinburg,TX",0,91,0,0,0
"Panama City,Panama","Phoenix,AZ",0,20,0,0,0
"Providence,RI","St. Kitts,Saint Kitts and Nevis",0,567,0,0,120
"Puerto Vallarta,Mexico","Anchorage,AK",0,382,0,0,0
"Puerto Vallarta,Mexico","Hartford,CT",0,677,188,0,0
"Puerto Vallarta,Mexico","Boston,MA",0,5206,102,1539,15
"Puerto Vallarta,Mexico","Baltimore,MD",0,2400,2063,1131,163
"Puerto Vallarta,Mexico","Cleveland,OH",0,2661,4162,1516,0
"Puerto Vallarta,Mexico","Cincinnati,OH",0,699,0,0,0
"Puerto Vallarta,Mexico","Niagara Falls,NY",0,418,0,0,0
"Puerto Vallarta,Mexico","New York,NY",0,3761,0,2607,1834
"Puerto Vallarta,Mexico","West Palm Beach/Palm Beach,FL",0,4,0,0,0
"Puerto Vallarta,Mexico","Philadelphia,PA",0,2454,2656,1784,0
"Puerto Vallarta,Mexico","Pittsburgh,PA",0,840,170,0,0
"Redding,CA","Vancouver,Canada",0,5,14,0,0
"Raleigh/Durham,NC","London,United Kingdom",0,39399,49723,53998,53568
"Raleigh/Durham,NC","Vancouver,Canada",0,13,0,52,236
"Resistencia,Argentina","Miami,FL",0,172,0,0,0
"Richmond,VA","Freeport,The Bahamas",0,14711,15252,0,0
"Ramstein,Germany","Dover,DE",0,1160,0,0,0
"Reno,NV","Guadalajara,Mexico",0,268,0,0,59
"Reno,NV","Mexico City,Mexico",0,108,0,0,0
"Reno,NV","Regina,Canada",0,786,0,0,0
"Reno,NV","Saskatoon,Canada",0,610,0,0,0
"Anchorage,AK","Shanghai,China",0,52,0,0,0
"Andeness,Norway","Shemya,AK",0,19,0,0,0
"Atlanta,GA","Panama City,Panama",0,1117,31637,45615,45868
"Aviano,Italy","Hartford,CT",0,130,0,0,0
"Scranton/Wilkes-Barre,PA","Nassau,The Bahamas",0,408,0,0,0
"Barranquilla,Colombia","Houston,TX",0,102,45,0,0
"Hamilton,Bermuda","Daytona Beach,FL",0,6,0,0,0
"Hartford,CT","Mexico City,Mexico",0,39,135,62,0
"Bakersfield,CA","Hong Kong,Hong Kong",0,278,0,0,0
"Bucaramanga,Colombia","New York,NY",0,14,483,899,1577
"Barbados/Bridgetown,Barbados","Fort Lauderdale,FL",0,610,187,0,0
"Leon/Guanajuato,Mexico","El Paso,TX",0,2,0,0,0
"Leon/Guanajuato,Mexico","Las Vegas,NV",0,188,456,332,123
"Bonaire,Netherlands Antilles","Indianapolis,IN",0,165,0,124,0
"Boston,MA","Tenerife,Spain",0,133,0,0,0
"Aguadilla,PR","Porlamar,Venezuela",0,35,0,0,0
"Baltimore,MD","Montevideo,Uruguay",0,18,0,0,0
"Belize City,Belize","Cleveland,OH",0,50,0,0,0
"Caracas,Venezuela","Seattle,WA",0,356,87,0,0
"Cleveland,OH","Acapulco,Mexico",0,308,0,0,0
"Cleveland,OH","Leon/Guanajuato,Mexico",0,13,37,0,0
"Cleveland,OH","Kingston,Jamaica",0,11,0,0,0
"Cleveland,OH","Puerto Vallarta,Mexico",0,2829,3595,1673,0
"Cali,Colombia","Newark,NJ",0,2000,0,0,0
"Charlotte,NC","Grand Cayman,Cayman Islands",0,29229,35472,15414,50259
"Charlotte,NC","Montego Bay,Jamaica",0,19997,40110,87314,133828
"Charlotte,NC","Calgary,Canada",0,121,0,27,0
"Columbus,OH","Cancun,Mexico",0,7272,8413,7339,1004
"Columbus,OH","Monterrey,Mexico",0,20,0,0,0
"Columbus,OH","Edmonton,Canada",0,181,101,0,72
"Belo Horizonte,Brazil","New York,NY",0,9458,0,0,0
"Cocoa Beach,FL","St. Johns,Antigua and Barbuda",0,236,0,0,0
"Cordoba,Argentina","New York,NY",0,681,0,0,0
"Cordoba,Argentina","Los Angeles,CA",0,139,0,0,0
"Cordoba,Argentina","Miami,FL",0,2840,0,0,0
"Cape Town,South Africa","Miami,FL",0,13272,3304,0,0
"Culiacan,Mexico","Los Angeles,CA",0,7372,13266,12139,58
"Cancun,Mexico","Nashville,TN",0,7705,11441,9190,2468
"Cancun,Mexico","Spokane,WA",0,665,0,0,156
"Cancun,Mexico","Niagara Falls,NY",0,2168,0,0,0
"Cancun,Mexico","Seattle,WA",0,1499,339,10417,11158
"Cancun,Mexico","Newburgh/Poughkeepsie,NY",0,2196,110,0,0
"Willemstad,Netherlands Antilles","Atlanta,GA",0,1415,1524,133,3061
"Willemstad,Netherlands Antilles","Cleveland,OH",0,62,0,0,0
"Cincinnati,OH","Bombay,India",0,217,0,0,0
"Cincinnati,OH","Delhi,India",0,172,0,0,0
"Cincinnati,OH","Montreal,Canada",0,527,77205,50881,7315
"Cincinnati,OH","Calgary,Canada",0,1026,0,38,29
"Cayman Brac,Cayman Islands","Miami,FL",0,1727,0,98,858
"Cozumel,Mexico","Minneapolis,MN",0,9264,10973,16003,8709
"Dhaka,Bangladesh","New York,NY",0,12177,18294,19493,0
"Dallas,TX","Puerto Vallarta,Mexico",0,720,0,0,0
"Dallas,TX","San Jose del Cabo,Mexico",0,902,0,62,0
"Dallas,TX","Winnipeg,Canada",0,43,0,0,77
"Washington,DC","Barbados/Bridgetown,Barbados",0,405,3164,3583,32
"Delhi,India","Cincinnati,OH",0,90,0,0,0
"Delhi,India","Los Angeles,CA",0,718,0,10954,0
"Denver,CO","Amsterdam,Netherlands",0,18418,1827,3066,4057
"Denver,CO","Caracas,Venezuela",0,787,12,0,37
"Denver,CO","Zacatecas,Mexico",0,3329,4468,60,0
"Dallas/Fort Worth,TX","Athens,Greece",0,1811,0,0,0
"Dallas/Fort Worth,TX","Leon/Guanajuato,Mexico",0,20591,49850,50954,38688
"Dallas/Fort Worth,TX","Ezeiza,Argentina",0,6330,11273,54719,71191
"Dallas/Fort Worth,TX","Port of Spain,Trinidad and Tobago",0,7,0,0,0
"Dallas/Fort Worth,TX","Santiago,Chile",0,88,44010,50635,57284
"Dallas/Fort Worth,TX","Seoul,South Korea",0,12832,20898,32206,36963
"Dallas/Fort Worth,TX","Tegucigalpa,Honduras",0,554,35,0,0
"Dallas/Fort Worth,TX","Tel Aviv,Israel",0,1047,0,0,0
"Dallas/Fort Worth,TX","Winnipeg,Canada",0,121,239,0,3
"Durango,Mexico","Chicago,IL",0,5614,9715,2189,1982
"Doha,Qatar","New York,NY",0,3255,0,0,98110
"Marigot,Dominica","San Juan,PR",0,619,16766,18267,16572
"Dover,DE","Ramstein,Germany",0,1349,0,0,0
"Darwin,Australia","Honolulu,HI",0,78,0,0,0
"Darwin,Australia","Los Angeles,CA",0,157,0,0,0
"Des Moines,IA","Acapulco,Mexico",0,197,0,0,0
"Des Moines,IA","Cancun,Mexico",0,332,438,309,0
"Des Moines,IA","Edmonton,Canada",0,27,0,0,0
"Detroit,MI","Barbados/Bridgetown,Barbados",0,3195,0,0,0
"Detroit,MI","Guadalajara,Mexico",0,107,0,14,0
"Detroit,MI","Hong Kong,Hong Kong",0,2846,0,0,32028
"Detroit,MI","Monterrey,Mexico",0,1440,203,124,16267
"London,United Kingdom","Las Vegas,NV",0,16,35519,99354,226605
"Matamoros,Mexico","Minneapolis,MN",0,344,0,0,0
"Montego Bay,Jamaica","Fargo,ND",0,62,0,0,0
"Kansas City,MO","Monterrey,Mexico",0,26,0,72,63
"Orlando,FL","Ezeiza,Argentina",0,70,0,0,0
"Orlando,FL","Lima,Peru",0,164,8,0,787
"Memphis,TN","Monterrey,Mexico",0,124,26,59,37
"Mexico City,Mexico","Pittsburgh,PA",0,10475,146,0,50
"Miami,FL","La Ceiba,Honduras",0,4415,0,0,0
"Miami,FL","Halifax,Canada",0,180,0,0,0
"Milwaukee,WI","Grand Cayman,Cayman Islands",0,122,11,0,0
"Manila,Philippines","Minneapolis,MN",0,713,345,19651,0
"Minneapolis,MN","Santa Cruz/Huatulco,Mexico",0,1340,0,0,0
"Minneapolis,MN","Osaka,Japan",0,424,27493,0,0
"Minneapolis,MN","Matamoros,Mexico",0,325,0,0,0
"Minneapolis,MN","Earlton,Canada",0,24,0,0,0
"New Orleans,LA","Barranquilla,Colombia",0,34,0,0,0
"New Orleans,LA","Edmonton,Canada",0,52,0,101,0
"Monteria,Colombia","New York,NY",0,1,0,140,322
"Monterrey,Mexico","Tucson,AZ",0,2,0,0,0
"Mexicali,Mexico","Los Angeles,CA",0,166,218,332,0
"Matsuyama,Japan","Honolulu,HI",0,1256,268,0,0
"Myrtle Beach,SC","Toronto,Canada",0,945,1154,6,1213
"Nassau,The Bahamas","Scranton/Wilkes-Barre,PA",0,291,0,0,0
"Nassau,The Bahamas","Buffalo,NY",0,90,1,617,17
"Guantanamo,Cuba","Dayton,OH",0,108,0,0,0
"Guantanamo,Cuba","Miami,FL",0,662,0,5,59
"Oklahoma City,OK","Mexico City,Mexico",0,101,31,69,27
"Omaha,NE","Acapulco,Mexico",0,61,0,0,0
"Chicago,IL","San Jose del Cabo,Mexico",0,208,14441,42319,39685
"Cartagena,Colombia","Los Angeles,CA",0,31,235,0,0
"Cancun,Mexico","Providence,RI",0,345,0,2445,0
"Cancun,Mexico","Richmond,VA",0,494,682,716,0
"Willemstad,Netherlands Antilles","Boston,MA",0,2975,82,1190,0
"Cincinnati,OH","Hamilton,Bermuda",0,262,0,200,0
"Cozumel,Mexico","Jacksonville,FL",0,137,0,0,0
"Dallas,TX","Acapulco,Mexico",0,180,0,0,0
"Dallas,TX","Guatemala City,Guatemala",0,214,0,0,280
"Dallas,TX","Mazatlan,Mexico",0,162,0,0,0
"Dayton,OH","Acapulco,Mexico",0,105,0,0,0
"Dover,DE","Frankfurt,Germany",0,49,0,0,0
"Des Moines,IA","Freeport,The Bahamas",0,362,0,0,0
"Detroit,MI","Bogota,Colombia",0,16,0,0,0
"Detroit,MI","Cologne,Germany",0,166,0,0,0
"Detroit,MI","St. Kitts,Saint Kitts and Nevis",0,2942,1293,295,37
"Detroit,MI","Philipsburg,Netherlands Antilles",0,549,3317,977,0
"Detroit,MI","St. Lucia,Saint Lucia",0,2387,1947,715,0
"Detroit,MI","Manzanillo,Mexico",0,1132,0,0,0
"Dusseldorf,Germany","Fort Myers,FL",0,13246,24334,27754,44503
"Dubai,United Arab Emirates","New York,NY",0,422,408,87494,228246
"Anadyr,Russia","Anchorage,AK",0,81,0,57,11
"El Paso,TX","London,United Kingdom",0,46,0,0,0
"Newark,NJ","St. Johns,Antigua and Barbuda",0,4657,7152,11284,28554
"Newark,NJ","Bogota,Colombia",0,1497,25976,27563,36048
"Newark,NJ","Cali,Colombia",0,2145,224,581,0
"Newark,NJ","Guadalajara,Mexico",0,347,298,0,85
"Newark,NJ","Governors Harbour,The Bahamas",0,298,0,0,0
"Newark,NJ","Lima,Peru",0,3629,38777,35271,41957
"Newark,NJ","Medellin,Colombia",0,2965,0,0,0
"Newark,NJ","Monterrey,Mexico",0,272,327,0,0
"Newark,NJ","Puerto Vallarta,Mexico",0,3797,328,13252,14899
"Newark,NJ","Moncton,Canada",0,37,102,131,15309
"Newark,NJ","Saint John,Canada",0,96,0,0,0
"Newark,NJ","Vancouver,Canada",0,7941,13774,10901,43652
"Newark,NJ","St. John's,Canada",0,3428,0,8343,17298
"Ezeiza,Argentina","Baltimore,MD",0,411,0,0,0
"Ezeiza,Argentina","Dallas/Fort Worth,TX",0,5514,1119,58605,75432
"Ezeiza,Argentina","Orlando,FL",0,1906,782,0,0
"Ezeiza,Argentina","Chicago,IL",0,1458,45382,20265,170
"Ezeiza,Argentina","San Jose,CA",0,24,0,0,0
"Rome,Italy","Washington,DC",0,36363,0,0,65227
"Fort Lauderdale,FL","Amsterdam,Netherlands",0,7568,268,0,269
"Fort Lauderdale,FL","Aruba,Aruba",0,14813,3189,128,5168
"Fort Lauderdale,FL","Barbados/Bridgetown,Barbados",0,784,784,0,0
"Fort Lauderdale,FL","Caracas,Venezuela",0,37,0,1188,0
"Fort Lauderdale,FL","Grand Turk,Turks and Caicos Islands",0,37,0,0,0
"Fort Lauderdale,FL","Keflavik/Reykjavik,Iceland",0,9619,0,0,0
"Fort Lauderdale,FL","London,United Kingdom",0,1855,422,246,11
"Fort Lauderdale,FL","Manchester,United Kingdom",0,3049,135,668,41
"Fort Lauderdale,FL","Providenciales,Turks and Caicos Islands",0,82,0,0,0
"Fort Lauderdale,FL","Panama City,Panama",0,1,0,5239,16746
"Fortaleza,Brazil","Miami,FL",0,3694,1826,0,0
"Freeport,The Bahamas","West Palm Beach/Palm Beach,FL",0,8105,2123,4305,331
"Freeport,The Bahamas","Richmond,VA",0,14847,15182,0,0
"Frankfurt,Germany","Honolulu,HI",0,4100,2467,0,0
"Frankfurt,Germany","Portland,OR",0,197,0,62148,0
"Frankfurt,Germany","San Diego,CA",0,227,1253,3654,3272
"Frankfurt,Germany","Dover,DE",0,28,0,0,0
"East Farmingdale,NY","Ottawa,Canada",0,117,0,174,118
"Grand Cayman,Cayman Islands","Hartford,CT",0,432,0,0,0
"Grand Cayman,Cayman Islands","Charlotte,NC",0,35158,36000,15070,50799
"Grand Cayman,Cayman Islands","Dallas/Fort Worth,TX",0,10049,4332,0,0
"Grand Cayman,Cayman Islands","Raleigh/Durham,NC",0,8583,0,7,0
"Guadalajara,Mexico","Cleveland,OH",0,54,102,0,0
"Guadalajara,Mexico","New York,NY",0,2311,1579,233,4611
"Guadalajara,Mexico","St. Louis,MO",0,104,0,0,112
"Grand Turk,Turks and Caicos Islands","Fort Lauderdale,FL",0,38,0,0,0
"Magadan,Russia","Anchorage,AK",0,1502,1667,54,0
"Magadan,Russia","Seattle,WA",0,1480,0,0,0
"Spokane,WA","Cancun,Mexico",0,657,0,0,0
"Spokane,WA","Victoria,Canada",0,5,0,0,0
"Georgetown,Guyana","San Juan,PR",0,248,306,0,335
"Governors Harbour,The Bahamas","Newark,NJ",0,298,0,0,0
"Rio de Janeiro,Brazil","Atlanta,GA",0,8460,20504,10423,65785
"Rio de Janeiro,Brazil","Phoenix,AZ",0,98,0,0,0
"Rio de Janeiro,Brazil","San Francisco,CA",0,1493,0,0,62
"Grand Junction,CO","Toronto,Canada",0,899,0,0,0
"Gulfport/Biloxi,MS","Montego Bay,Jamaica",0,260,0,0,0
"Green Bay,WI","Winnipeg,Canada",0,11,8,8,88
"Grand Rapids,MI","Manzanillo,Mexico",0,80,0,0,0
"Sao Paulo,Brazil","Atlanta,GA",0,23646,51211,100170,72204
"Sao Paulo,Brazil","Washington,DC",0,4132,0,40432,56883
"Sao Paulo,Brazil","Phoenix,AZ",0,856,0,0,0
"Greensboro/High Point,NC","Toronto,Canada",0,451,368,5,5
"Guatemala City,Guatemala","Hartford,CT",0,17,0,0,0
"Guatemala City,Guatemala","Orlando,FL",0,132,3685,3096,5017
"Guatemala City,Guatemala","Minneapolis,MN",0,103,0,0,0
"Guatemala City,Guatemala","Philadelphia,PA",0,34,42,1582,0
"Guam,TT","Hong Kong,Hong Kong",0,11132,10383,6498,8013
"Guam,TT","Iwo Jima,Japan",0,765,153,458,0
"Guam,TT","Kaohsiung,Taiwan",0,4302,0,0,0
"Guam,TT","Matsuyama,Japan",0,153,459,275,136
"Guam,TT","Tottori,Japan",0,153,0,0,0
"Guayaquil,Ecuador","Houston,TX",0,3946,18054,10578,0
"Hiroshima,Japan","Honolulu,HI",0,9473,19988,573,327
"Hong Kong,Hong Kong","Detroit,MI",0,3301,0,0,33533
"Hong Kong,Hong Kong","Guam,TT",0,12067,12440,6848,8693
"Hermosillo,Mexico","Los Angeles,CA",0,3022,26441,8002,11854
"Honolulu,HI","Aomori,Japan",0,540,504,0,0
"Honolulu,HI","Christchurch,New Zealand",0,101,0,0,0
"Honolulu,HI","Hiroshima,Japan",0,9167,19962,853,601
"Honolulu,HI","Noumea,New Caledonia",0,45,0,0,0
"Honolulu,HI","Sendai,Japan",0,17703,58450,5562,511
"Honolulu,HI","Wellington,New Zealand",0,91,0,0,0
"Honolulu,HI","Victoria,Canada",0,3283,4882,2851,2632
"Honolulu,HI","Zurich,Switzerland",0,949,0,0,0
"Balboa,Panama","Atlanta,GA",0,4455,0,0,0
"White Plains,NY","Quebec,Canada",0,193,0,60,0
"Santa Cruz/Huatulco,Mexico","Minneapolis,MN",0,1340,0,0,0
"Washington,DC","Vienna,Austria",0,9230,56044,81580,58962
"Houston,TX","Santo Domingo,Dominican Republic",0,23,0,0,0
"Indianapolis,IN","Mexico City,Mexico",0,267,364,47,0
"Iwo Jima,Japan","Guam,TT",0,918,153,444,0
"Detroit,MI","Edmonton,Canada",0,40,2,4,2
"Dusseldorf,Germany","Orlando,FL",0,6121,10239,11367,442
"Evansville,IN","Acapulco,Mexico",0,173,0,0,0
"Evansville,IN","Cancun,Mexico",0,137,0,0,0
"Evansville,IN","Montego Bay,Jamaica",0,106,0,132,0
"Newark,NJ","Osaka,Japan",0,16,0,1592,0
"Newark,NJ","Porlamar,Venezuela",0,165,0,0,0
"Newark,NJ","Punta Cana,Dominican Republic",0,128,16340,42432,80549
"Newark,NJ","St. Kitts,Saint Kitts and Nevis",0,279,0,169,157
"Ezeiza,Argentina","Newark,NJ",0,189,0,123,212
"Fairbanks,AK","Tokyo,Japan",0,9,10,1738,2042
"Fayetteville,NC","Toronto,Canada",0,11,0,0,0
"Fukushima,Japan","Guam,TT",0,306,0,213,0
"Grand Cayman,Cayman Islands","Cleveland,OH",0,552,97,21,75
"Grand Cayman,Cayman Islands","Milwaukee,WI",0,45,0,0,0
"Grand Cayman,Cayman Islands","Syracuse,NY",0,35,0,0,0
"Guadalajara,Mexico","Orlando,FL",0,73,926,1161,867
"Guam,TT","Aomori,Japan",0,918,271,0,0
"Guam,TT","Akita,Japan",0,1224,0,0,0
"Guam,TT","Fukushima,Japan",0,306,0,4,0
"Guam,TT","Busan,South Korea",0,7440,0,6872,1940
"Guam,TT","Shonai,Japan",0,306,0,0,0
"Guam,TT","Toyama,Japan",0,153,767,552,646
"Guayaquil,Ecuador","Phoenix,AZ",0,2,0,0,0
"Hanamaki,Japan","Saipan,TT",0,153,0,0,0
"Honolulu,HI","Matsuyama,Japan",0,1256,268,0,0
"Istanbul,Turkey","Bangor,ME",0,4,0,0,0
"Osaka,Japan","Minneapolis,MN",0,234,40163,0,0
"Kwajalein,Marshall Islands","Wake Island,TT",0,110,0,0,0
"San Jose,CA","Edmonton,Canada",0,104,0,35,38
"San Jose,CA","Calgary,Canada",0,326,0,182,111
"San Jose del Cabo,Mexico","Detroit,MI",0,49,1876,2108,3341
"San Juan,PR","Georgetown,Guyana",0,174,0,0,0
"San Juan,PR","Sao Paulo,Brazil",0,433,0,0,0
"St. Kitts,Saint Kitts and Nevis","Fort Lauderdale,FL",0,900,0,3304,0
"Salt Lake City,UT","Winnipeg,Canada",0,41,0,0,0
"Shannon,Ireland","Miami,FL",0,6826,459,0,0
"Saipan,TT","Iwo Jima,Japan",0,153,0,0,0
"Sumter,SC","London,United Kingdom",0,128,0,0,0
"St. Louis,MO","Vancouver,Canada",0,105,32276,1040,0
"London,United Kingdom","Norfolk,VA",0,165,0,0,0
"Stuttgart,Germany","Dallas/Fort Worth,TX",0,6,0,0,0
"Charlotte Amalie,VI","Providenciales,Turks and Caicos Islands",0,163,0,0,0
"Moscow,Russia","Miami,FL",0,5668,733,0,0
"Moscow,Russia","San Francisco,CA",0,8541,11379,0,5
"Syracuse,NY","Montego Bay,Jamaica",0,655,0,35,85
"Teterboro,NJ","Quebec,Canada",0,455,0,0,0
"Tallahassee,FL","Toronto,Canada",0,2,0,60,7
"Toulouse,France","Miami,FL",0,475,0,0,0
"Tottori,Japan","Guam,TT",0,153,0,0,0
"Tulsa,OK","Cancun,Mexico",0,177,339,0,345
"Knoxville,TN","Lisbon,Portugal",0,215,0,0,0
"St. Lucia,Saint Lucia","Atlanta,GA",0,432,0,23356,41281
"St. Lucia,Saint Lucia","Fort Lauderdale,FL",0,252,0,0,4
"Vienna,Austria","Washington,DC",0,9800,57085,82326,58336
"Wellington,New Zealand","Honolulu,HI",0,3,0,0,0
"Wellington,New Zealand","Los Angeles,CA",0,123,0,0,0
"Edmonton,Canada","Cleveland,OH",0,60,0,0,0
"Ottawa,Canada","Hartford,CT",0,276,0,21,0
"Ottawa,Canada","East Farmingdale,NY",0,69,0,90,129
"Ottawa,Canada","Miami,FL",0,116,320,0,2
"Quebec,Canada","Albany,NY",0,65,0,0,0
"Quebec,Canada","East Farmingdale,NY",0,75,0,0,0
"Quebec,Canada","White Plains,NY",0,225,0,0,0
"Quebec,Canada","Savannah,GA",0,36,0,0,0
"Quebec,Canada","Teterboro,NJ",0,334,0,0,0
"Thunder Bay,Canada","Chicago,IL",0,129,0,0,0
"Gander,Canada","Detroit,MI",0,1552,102,0,0
"Gander,Canada","Chicago,IL",0,945,0,90,0
"Gander,Canada","Valparaiso,FL",0,128,0,0,0
"Montreal,Canada","White Plains,NY",0,87,0,9,64
"Montreal,Canada","Oklahoma City,OK",0,169,26,131,21
"Vancouver,Canada","Boston,MA",0,1104,26276,7196,1211
"Vancouver,Canada","Fairbanks,AK",0,7,0,0,0
"Vancouver,Canada","Memphis,TN",0,37,0,1601,1084
"Winnipeg,Canada","Washington,DC",0,93,32,82,0
"Winnipeg,Canada","Indianapolis,IN",0,41,0,17,97
"Winnipeg,Canada","San Jose,CA",0,71,0,0,0
"Winnipeg,Canada","Salt Lake City,UT",0,54,83,17,0
"Calgary,Canada","Oakland,CA",0,83,0,10,0
"Toronto,Canada","Grand Junction,CO",0,911,0,0,0
"Toronto,Canada","Greer,SC",0,123,341,107,230
"Acapulco,Mexico","Fort Lauderdale,FL",0,35,0,0,0
"Atlantic City,NJ","Nassau,The Bahamas",0,444,188,1444,87
"Camp Springs,MD","London,United Kingdom",0,44,0,52,0
"Albany,NY","Montego Bay,Jamaica",0,338,65,0,0
"Amsterdam,Netherlands","Oakland,CA",0,11447,9936,0,0
"Anchorage,AK","Moscow,Russia",0,76,0,0,0
"Anchorage,AK","Tianjin,China",0,36,0,0,0
"Atlanta,GA","Tel Aviv,Israel",0,7109,0,0,64062
"Aruba,Aruba","Tampa,FL",0,11189,4407,226,0
"Hamilton,Bermuda","Miami,FL",0,111,136,14106,36011
"Hamilton,Bermuda","Cherry Point,NC",0,327,0,0,0
"Hamilton,Bermuda","San Francisco,CA",0,91,0,0,0
"Hartford,CT","Guadalajara,Mexico",0,46,74,0,0
"Hartford,CT","Managua,Nicaragua",0,2,11,0,0
"Bangor,ME","Frankfurt,Germany",0,654,0,237,0
"Birmingham,United Kingdom","Boston,MA",0,79,0,0,0
"Leon/Guanajuato,Mexico","Albuquerque,NM",0,3,0,0,0
"Leon/Guanajuato,Mexico","Memphis,TN",0,52,45,0,0
"Bangkok,Thailand","Miami,FL",0,13,0,0,0
"Nashville,TN","Puerto Plata,Dominican Republic",0,7,118,0,0
"Nashville,TN","Panama City,Panama",0,66,0,0,0
"Bogota,Colombia","Minneapolis,MN",0,9,0,0,0
"Boston,MA","Bogota,Colombia",0,68,545,0,0
"Boston,MA","Port-au-Prince,Haiti",0,8927,0,346,0
"Knob Noster,MO","Guantanamo,Cuba",0,99,0,0,0
"Tobago,Trinidad and Tobago","San Juan,PR",0,322,3134,0,0
"Tenerife,Spain","Boston,MA",0,132,0,0,0
"Toluca,Mexico","Minneapolis,MN",0,292,0,0,0
"Toyama,Japan","Guam,TT",0,153,922,552,668
"Valparaiso,FL","Shannon,Ireland",0,126,0,0,0
"Yap,Federated States of Micronesia","Saipan,TT",0,1,0,0,0
"Edmonton,Canada","Long Beach,CA",0,45,0,4,0
"Edmonton,Canada","Portland,OR",0,245,1624,66,0
"Halifax,Canada","Miami,FL",0,184,0,0,0
"Ottawa,Canada","Bedford,MA",0,202,0,3,86
"Ottawa,Canada","White Plains,NY",0,85,0,0,1
"Ottawa,Canada","Newburgh/Poughkeepsie,NY",0,38,0,0,0
"Quebec,Canada","Hartford,CT",0,154,0,0,0
"Regina,Canada","Kansas City,MO",0,146,0,0,0
"Gander,Canada","Dover,DE",0,30,0,0,0
"Gander,Canada","Philadelphia,PA",0,262,0,0,0
"Vancouver,Canada","St. Louis,MO",0,177,31302,428,93
"Wawa,Canada","Louisville,KY",0,233,0,0,0
"Victoria,Canada","Yakima,WA",0,21,0,0,0
"Toronto,Canada","Bedford,MA",0,32,0,190,122
"Ixtapa/Zihuatanejo,Mexico","Kansas City,MO",0,313,165,135,0
"Acapulco,Mexico","Brownsville,TX",0,104,0,0,0
"Malaga,Spain","Pittsburgh,PA",0,180,0,0,0
"Albany,NY","Quebec,Canada",0,65,0,0,0
"Aomori,Japan","Honolulu,HI",0,540,261,0,0
"Atlanta,GA","Aruba,Aruba",0,2939,44534,56429,70141
"Atlanta,GA","St. Lucia,Saint Lucia",0,582,141,23553,40486
"Aruba,Aruba","Phoenix,AZ",0,8,0,0,0
"Hamilton,Bermuda","Cincinnati,OH",0,295,0,203,0
"Hartford,CT","Quebec,Canada",0,125,0,0,0
"Bedford,MA","Quebec,Canada",0,32,0,0,0
"Nashville,TN","Montego Bay,Jamaica",0,321,0,0,0
"Bordeaux,France","Miami,FL",0,806,0,0,0
"Boston,MA","Willemstad,Netherlands Antilles",0,360,152,1331,0
"Burbank,CA","Toronto,Canada",0,19,0,0,11
"Bandar Seri Begawan,Brunei","Guam,TT",0,54,0,0,0
"Cologne,Germany","Detroit,MI",0,118,0,0,0
"Chattanooga,TN","Ottawa,Canada",0,6,0,0,0
"Christchurch,New Zealand","Los Angeles,CA",0,344,0,20126,0
"Charleston,SC","Toronto,Canada",0,70,0,23,10
"Cleveland,OH","San Pedro Sula,Honduras",0,2,0,0,0
"Charlotte,NC","Ottawa,Canada",0,1068,260,7,8128
"Columbus,OH","Guadalajara,Mexico",0,21,43,1,0
"Columbus,OH","Montego Bay,Jamaica",0,180,517,343,33
"Colorado Springs,CO","Mazatlan,Mexico",0,184,0,0,0
"New York,NY","Al Hoceima,Morocco",0,27,0,0,0
"New York,NY","Hyderabad,India",0,1954,0,0,9753
"Las Vegas,NV","Grand Cayman,Cayman Islands",0,11,0,0,0
"Los Angeles,CA","Istanbul,Turkey",0,400,0,0,0
"Los Angeles,CA","Tijuana,Mexico",0,56,669,43,0
"Los Angeles,CA","Wellington,New Zealand",0,96,0,0,0
"Los Mochis,Mexico","Boise,ID",0,13,0,0,0
"Lyon,France","Miami,FL",0,2161,0,0,0
"Madang,Papua New Guinea","Miami,FL",0,1809,0,0,0
"Montego Bay,Jamaica","Columbus,OH",0,178,516,361,0
"Montego Bay,Jamaica","Kansas City,MO",0,117,0,173,0
"Montego Bay,Jamaica","Richmond,VA",0,333,684,317,0
"Montego Bay,Jamaica","Syracuse,NY",0,663,145,0,86
"Kansas City,MO","Montego Bay,Jamaica",0,113,792,173,0
"Miami,FL","Bordeaux,France",0,790,0,0,0
"Miami,FL","Marseille,France",0,834,0,0,0
"Miami,FL","Moscow,Russia",0,5430,882,0,787
"Miami,FL","Toulouse,France",0,474,0,0,0
"Madison,WI","Cancun,Mexico",0,173,172,315,11
"Madison,WI","Montego Bay,Jamaica",0,167,0,0,0
"New Orleans,LA","Halifax,Canada",0,222,0,0,0
"Monterrey,Mexico","Newark,NJ",0,531,0,0,0
"Matsuyama,Japan","Guam,TT",0,153,614,130,122
"Guantanamo,Cuba","Norfolk,VA",0,1961,0,116,0
"Norfolk,VA","Guantanamo,Cuba",0,2132,0,178,0
"Cherry Point,NC","Guantanamo,Cuba",0,400,0,0,0
"Noumea,New Caledonia","Los Angeles,CA",0,21,121,0,0
"Oklahoma City,OK","Cancun,Mexico",0,180,3314,3329,0
